nutrient_id,product_id,weight
1,72,
2,72,28.0
3,72,35.0
4,72,93.0
5,72,23.0
6,72,7.0
7,72,0.0
8,72,161.0
9,72,24.0
10,72,0.0
11,72,1.0
12,72,15.0
13,72,400.0
14,72,33949.0
15,72,365.0
16,72,16.0
17,72,25.0
18,72,102.0
19,72,0.0
20,72,532.0
21,72,350.0
22,72,12.0
23,72,0.1
24,72,42.0
25,72,18.0
26,72,0.0
27,72,
28,72,28.0
29,72,16.0
30,72,
31,72,
32,72,11.0
33,72,376.0
34,72,48.0
35,72,9.0
36,72,43.0
37,72,21.0
38,72,6.0
39,72,203.0
40,72,835.0
41,72,89.0
42,72,89.0
43,72,127.0
44,72,626.0
45,72,5.0
46,72,1200.0
47,72,15.0
48,72,216.0
49,72,23.0
50,72,57800.0
51,72,14100.0
52,72,
53,72,25.0
54,72,10.29
55,72,12.0
56,72,19.0
57,72,7.0
58,72,63130.0
59,72,19.0
60,72,0.0
61,72,14.0
62,72,5.26
63,72,9.0
64,72,0.0
65,72,86.0
66,72,7.0
67,72,0.0
68,72,111.0
69,72,9.0
70,72,500.0
