nutrient_id,product_id,weight
1,679,
2,679,190.4368932
3,679,272.0873786
4,679,260.2427184
5,679,246.7475728
6,679,75.72815534
7,679,0.0
8,679,1557.23301
9,679,257.2815534
10,679,0.7766990291
11,679,8.834951456
12,679,35.19417476
13,679,145.631068
14,679,11292.0
15,679,1228.15534
16,679,103.5436893
17,679,241.6990291
18,679,1567.76699
19,679,1.398058252
20,679,872.3300971
21,679,14881.24272
22,679,203.9320388
23,679,2.766990291
24,679,173.0097087
25,679,22.7184466
26,679,0.0
27,679,
28,679,359.7572816
29,679,155.4854369
30,679,
31,679,
32,679,20.53398058
33,679,360.776699
34,679,129.6116505
35,679,78.10679612
36,679,3269.834951
37,679,9813.184466
38,679,3.54368932
39,679,2119.61165
40,679,2985.436893
41,679,114.3592233
42,679,141.6213592
43,679,452.6019417
44,679,671.0
45,679,57.2815534
46,679,4203.883495
47,679,3.786407767
48,679,594.223301
49,679,598.592233
50,679,29657.28155
51,679,19990.29126
52,679,
53,679,264.7087379
54,679,1.64776699
55,679,152.9126214
56,679,154.6116505
57,679,51.21359223
58,679,62951.08738
59,679,239.368932
60,679,0.5825242718
61,679,61.74757282
62,679,5.248252427
63,679,47.74757282
64,679,39.49514563
65,679,1641.504854
66,679,101.8446602
67,679,11.53398058
68,679,860.1941748
69,679,131.0970874
70,679,5462.330097
