nutrient_id,product_id,weight
1,5,
2,5,458.0
3,5,701.0
4,5,693.0
5,5,493.0
6,5,357.0
7,5,0.0
8,5,3316.0
9,5,856.0
10,5,8.0
11,5,35.0
12,5,105.0
13,5,0.0
14,5,7000.0
15,5,4622.0
16,5,328.0
17,5,515.0
18,5,2608.0
19,5,0.0
20,5,3459.0
21,5,7734.0
22,5,393.0
23,5,5.0
24,5,305.0
25,5,127.0
26,5,0.0
27,5,
28,5,696.0
29,5,412.0
30,5,
31,5,
32,5,108.0
33,5,2117.0
34,5,446.0
35,5,130.0
36,5,2824.0
37,5,1190.0
38,5,669.0
39,5,4594.0
40,5,6178.0
41,5,155.0
42,5,155.0
43,5,2723.0
44,5,136.0
45,5,209.0
46,5,11916.0
47,5,1623.0
48,5,2878.0
49,5,952.0
50,5,5298.0
51,5,868.0
52,5,
53,5,504.0
54,5,2.42
55,5,268.0
56,5,379.0
57,5,86.0
58,5,61038.0
59,5,530.0
60,5,5.0
61,5,274.0
62,5,5.09
63,5,985.0
64,5,0.0
65,5,3132.0
66,5,178.0
67,5,0.0
68,5,1058.0
69,5,2.0
70,5,10327.0
