nutrient_id,product_id,weight
1,245,
2,245,334.0
3,245,408.0
4,245,767.0
5,245,741.0
6,245,29.0
7,245,2.0
8,245,2793.0
9,245,570.0
10,245,6.4
11,245,15.0
12,245,250.0
13,245,1.0
14,245,77939.0
15,245,0.0
16,245,359.0
17,245,198.0
18,245,2583.0
19,245,0.0
20,245,300.0
21,245,4301.0
22,245,667.0
23,245,20.0
24,245,88.0
25,245,95.0
26,245,0.09
27,245,
28,245,1174.0
29,245,927.0
30,245,
31,245,
32,245,8.0
33,245,6.0
34,245,20.0
35,245,284.0
36,245,1398.0
37,245,2496.0
38,245,230.0
39,245,6427.0
40,245,0.0
41,245,43.0
42,245,43.0
43,245,108.0
44,245,800.0
45,245,60.0
46,245,0.0
47,245,583.0
48,245,151.0
49,245,1347.0
50,245,3300.0
51,245,0.0
52,245,
53,245,643.0
54,245,0.06
55,245,569.0
56,245,506.0
57,245,161.0
58,245,3300.0
59,245,569.0
60,245,0.0
61,245,150.0
62,245,0.28
63,245,354.0
64,245,11.0
65,245,500.0
66,245,62.0
67,245,0.0
68,245,70.0
69,245,23.0
70,245,12300.0
