nutrient_id,product_id,weight
1,336,
2,336,760.0
3,336,868.0
4,336,1699.0
5,336,1600.0
6,336,57.0
7,336,2.0
8,336,5737.0
9,336,407.0
10,336,2.0
11,336,3.0
12,336,356.0
13,336,1.0
14,336,42659.0
15,336,0.0
16,336,787.0
17,336,465.0
18,336,5222.0
19,336,0.0
20,336,258.0
21,336,27000.0
22,336,1261.0
23,336,4.0
24,336,68.0
25,336,690.0
26,336,1.0
27,336,
28,336,2254.0
29,336,2012.0
30,336,
31,336,
32,336,30.0
33,336,35.0
34,336,47.0
35,336,661.0
36,336,7346.0
37,336,17593.0
38,336,521.0
39,336,13305.0
40,336,0.0
41,336,191.0
42,336,191.0
43,336,356.0
44,336,1018.0
45,336,71.0
46,336,0.0
47,336,1322.0
48,336,547.0
49,336,2468.0
50,336,0.0
51,336,0.0
52,336,
53,336,1332.0
54,336,0.03
55,336,1127.0
56,336,956.0
57,336,340.0
58,336,0.0
59,336,1225.0
60,336,0.0
61,336,410.0
62,336,0.0
63,336,802.0
64,336,72.0
65,336,4683.0
66,336,214.0
67,336,0.0
68,336,428.0
69,336,295.0
70,336,25250.0
