nutrient_id,product_id,weight
1,442,
2,442,592.0
3,442,389.0
4,442,651.0
5,442,474.0
6,442,276.0
7,442,0.0
8,442,3820.0
9,442,740.0
10,442,15.0
11,442,86.0
12,442,264.0
13,442,0.0
14,442,8000.0
15,442,1669.0
16,442,209.0
17,442,332.0
18,442,1359.0
19,442,13.0
20,442,2538.0
21,442,15405.0
22,442,389.0
23,442,3.0
24,442,172.0
25,442,31.0
26,442,0.0
27,442,
28,442,862.0
29,442,375.0
30,442,
31,442,
32,442,39.0
33,442,201.0
34,442,315.0
35,442,179.0
36,442,4449.0
37,442,2102.0
38,442,302.0
39,442,4193.0
40,442,4774.0
41,442,51.0
42,442,64.0
43,442,7754.0
44,442,0.0
45,442,94.0
46,442,6442.0
47,442,592.0
48,442,7818.0
49,442,647.0
50,442,19830.0
51,442,19577.0
52,442,
53,442,512.0
54,442,3.72
55,442,325.0
56,442,356.0
57,442,83.0
58,442,60077.0
59,442,392.0
60,442,3.0
61,442,289.0
62,442,5.01
63,442,359.0
64,442,56.0
65,442,2047.0
66,442,160.0
67,442,0.0
68,442,8624.0
69,442,70.0
70,442,8284.0
