nutrient_id,product_id,weight
1,348,
2,348,99.0
3,348,108.0
4,348,229.0
5,348,181.0
6,348,34.0
7,348,0.4
8,348,743.0
9,348,305.0
10,348,3.2
11,348,4.0
12,348,142.0
13,348,1550.0
14,348,77704.0
15,348,37.0
16,348,71.0
17,348,65.0
18,348,599.0
19,348,0.0
20,348,93.0
21,348,2919.0
22,348,166.0
23,348,6.3
24,348,135.0
25,348,106.0
26,348,0.07
27,348,
28,348,275.0
29,348,206.0
30,348,
31,348,
32,348,11.0
33,348,8.0
34,348,15.0
35,348,66.0
36,348,877.0
37,348,1767.0
38,348,42.0
39,348,1524.0
40,348,884.0
41,348,39.0
42,348,39.0
43,348,74.0
44,348,692.0
45,348,44.0
46,348,921.0
47,348,107.0
48,348,113.0
49,348,271.0
50,348,14090.0
51,348,10176.0
52,348,
53,348,154.0
54,348,0.06
55,348,134.0
56,348,120.0
57,348,39.0
58,348,14211.0
59,348,135.0
60,348,4.0
61,348,84.0
62,348,1.18
63,348,84.0
64,348,11.0
65,348,303.0
66,348,23.0
67,348,0.0
68,348,121.0
69,348,36.0
70,348,2942.0
