nutrient_id,product_id,weight
1,489,
2,489,1140.0
3,489,1070.0
4,489,1660.0
5,489,1100.0
6,489,100.0
7,489,2.1
8,489,6733.0
9,489,190.0
10,489,4.3
11,489,14.0
12,489,200.0
13,489,1500.0
14,489,78830.0
15,489,0.0
16,489,520.0
17,489,1740.0
18,489,2470.0
19,489,443.0
20,489,700.0
21,489,2760.0
22,489,1270.0
23,489,13.0
24,489,294.0
25,489,41.0
26,489,1.0
27,489,
28,489,1440.0
29,489,1560.0
30,489,
31,489,
32,489,25.0
33,489,20.0
34,489,21.0
35,489,480.0
36,489,640.0
37,489,591.0
38,489,101.0
39,489,10260.0
40,489,0.0
41,489,34.0
42,489,822.0
43,489,86.0
44,489,0.0
45,489,240.0
46,489,0.0
47,489,257.0
48,489,907.0
49,489,600.0
50,489,0.0
51,489,0.0
52,489,
53,489,950.0
54,489,1.53
55,489,800.0
56,489,980.0
57,489,230.0
58,489,0.0
59,489,650.0
60,489,1.0
61,489,142.0
62,489,0.0
63,489,240.0
64,489,50.0
65,489,285.0
66,489,160.0
67,489,236.0
68,489,600.0
69,489,15.0
70,489,17200.0
