nutrient_id,product_id,weight
1,486,
2,486,1339.0
3,486,1562.0
4,486,2231.0
5,486,1189.0
6,486,70.0
7,486,0.4
8,486,15050.0
9,486,840.0
10,486,2.0
11,486,9.0
12,486,90.0
13,486,0.0
14,486,74550.0
15,486,0.0
16,486,744.0
17,486,1215.0
18,486,3719.0
19,486,3.0
20,486,1100.0
21,486,700.0
22,486,1289.0
23,486,0.4
24,486,264.0
25,486,14.0
26,486,0.01
27,486,
28,486,1859.0
29,486,2157.0
30,486,
31,486,
32,486,27.0
33,486,20.0
34,486,140.0
35,486,644.0
36,486,282.0
37,486,211.0
38,486,66.0
39,486,12939.0
40,486,0.0
41,486,6.0
42,486,11.0
43,486,157.0
44,486,0.0
45,486,530.0
46,486,0.0
47,486,132.0
48,486,168.0
49,486,1116.0
50,486,0.0
51,486,0.0
52,486,
53,486,992.0
54,486,0.8
55,486,867.0
56,486,1041.0
57,486,273.0
58,486,0.0
59,486,992.0
60,486,0.0
61,486,210.0
62,486,0.0
63,486,80.0
64,486,62.0
65,486,1040.0
66,486,322.0
67,486,1.0
68,486,250.0
69,486,27.0
70,486,23550.0
