nutrient_id,product_id,weight
1,574,
2,574,
3,574,
4,574,
5,574,
6,574,30.0
7,574,
8,574,1400.0
9,574,
10,574,
11,574,
12,574,150.0
13,574,600.0
14,574,78500.0
15,574,
16,574,
17,574,
18,574,
19,574,
20,574,100.0
21,574,6000.0
22,574,
23,574,
24,574,137.0
25,574,122.0
26,574,
27,574,
28,574,
29,574,
30,574,
31,574,
32,574,14.0
33,574,
34,574,
35,574,
36,574,
37,574,3800.0
38,574,50.0
39,574,
40,574,
41,574,
42,574,
43,574,
44,574,1300.0
45,574,
46,574,0.0
47,574,
48,574,
49,574,
50,574,8500.0
51,574,
52,574,
53,574,
54,574,
55,574,
56,574,
57,574,
58,574,8500.0
59,574,
60,574,
61,574,92.0
62,574,
63,574,
64,574,17.0
65,574,
66,574,
67,574,
68,574,200.0
69,574,33.0
70,574,5000.0
