nutrient_id,product_id,weight
1,6,
2,6,559.0
3,6,847.0
4,6,790.0
5,6,634.0
6,6,360.0
7,6,0.0
8,6,4239.0
9,6,485.0
10,6,7.0
11,6,46.0
12,6,82.0
13,6,0.0
14,6,7000.0
15,6,3403.0
16,6,416.0
17,6,647.0
18,6,3933.0
19,6,0.0
20,6,2891.0
21,6,7419.0
22,6,535.0
23,6,4.0
24,6,215.0
25,6,113.0
26,6,0.0
27,6,
28,6,981.0
29,6,452.0
30,6,
31,6,
32,6,79.0
33,6,1610.0
34,6,361.0
35,6,157.0
36,6,2703.0
37,6,1114.0
38,6,672.0
39,6,5842.0
40,6,3910.0
41,6,162.0
42,6,162.0
43,6,2563.0
44,6,48.0
45,6,194.0
46,6,6922.0
47,6,1709.0
48,6,2725.0
49,6,1287.0
50,6,2533.0
51,6,105.0
52,6,
53,6,696.0
54,6,2.45
55,6,275.0
56,6,468.0
57,6,129.0
58,6,62985.0
59,6,698.0
60,6,0.0
61,6,215.0
62,6,5.25
63,6,1271.0
64,6,0.0
65,6,2403.0
66,6,250.0
67,6,0.0
68,6,542.0
69,6,1.0
70,6,13755.0
