nutrient_id,product_id,weight
1,76,
2,76,36.0
3,76,60.0
4,76,100.0
5,76,23.0
6,76,44.0
7,76,0.0
8,76,304.0
9,76,60.0
10,76,1.9
11,76,41.0
12,76,24.0
13,76,4032.0
14,76,77693.0
15,76,202.0
16,76,30.0
17,76,24.0
18,76,178.0
19,76,0.0
20,76,365.0
21,76,269.0
22,76,6.0
23,76,1.0
24,76,190.0
25,76,12.0
26,76,0.0
27,76,
28,76,16.0
29,76,18.0
30,76,
31,76,
32,76,7.0
33,76,69.0
34,76,95.0
35,76,27.0
36,76,14.0
37,76,62.0
38,76,2.0
39,76,251.0
40,76,1238.0
41,76,34.0
42,76,34.0
43,76,104.0
44,76,758.0
45,76,70.0
46,76,1536.0
47,76,3.0
48,76,138.0
49,76,27.0
50,76,14530.0
51,76,425.0
52,76,
53,76,38.0
54,76,2.23
55,76,14.0
56,76,23.0
57,76,5.0
58,76,14630.0
59,76,16.0
60,76,8.0
61,76,18.0
62,76,1.22
63,76,2.0
64,76,0.0
65,76,46.0
66,76,13.0
67,76,0.0
68,76,605.0
69,76,6.0
70,76,653.0
