nutrient_id,product_id,weight
1,189,
2,189,500.0
3,189,400.0
4,189,1000.0
5,189,400.0
6,189,10.0
7,189,0.0
8,189,3667.0
9,189,0.0
10,189,0.0
11,189,0.0
12,189,420.0
13,189,0.0
14,189,5380.0
15,189,7896.0
16,189,150.0
17,189,280.0
18,189,1500.0
19,189,0.0
20,189,43000.0
21,189,8400.0
22,189,400.0
23,189,5.0
24,189,529.0
25,189,830.0
26,189,0.0
27,189,
28,189,600.0
29,189,500.0
30,189,
31,189,
32,189,120.0
33,189,8200.0
34,189,420.0
35,189,120.0
36,189,1646.0
37,189,2296.0
38,189,23.0
39,189,3620.0
40,189,18424.0
41,189,1064.0
42,189,1064.0
43,189,1252.0
44,189,80.0
45,189,0.0
46,189,26320.0
47,189,59.0
48,189,2316.0
49,189,400.0
50,189,48114.0
51,189,9234.0
52,189,
53,189,300.0
54,189,1.01
55,189,200.0
56,189,350.0
57,189,100.0
58,189,48600.0
59,189,300.0
60,189,0.0
61,189,110.0
62,189,4.05
63,189,200.0
64,189,0.0
65,189,3700.0
66,189,100.0
67,189,0.0
68,189,0.0
69,189,618.0
70,189,7600.0
