nutrient_id,product_id,weight
1,2,
2,2,398.0
3,2,239.0
4,2,824.0
5,2,487.0
6,2,30.0
7,2,1.0
8,2,2616.0
9,2,0.0
10,2,0.0
11,2,13.0
12,2,238.0
13,2,0.0
14,2,72615.0
15,2,0.0
16,2,177.0
17,2,160.0
18,2,1568.0
19,2,1.0
20,2,159.0
21,2,13000.0
22,2,461.0
23,2,19.0
24,2,145.0
25,2,214.0
26,2,0.0
27,2,
28,2,921.0
29,2,788.0
30,2,
31,2,
32,2,15.0
33,2,0.0
34,2,0.0
35,2,186.0
36,2,3220.0
37,2,9394.0
38,2,184.0
39,2,4615.0
40,2,0.0
41,2,63.0
42,2,85.0
43,2,297.0
44,2,80.0
45,2,50.0
46,2,0.0
47,2,468.0
48,2,382.0
49,2,540.0
50,2,4374.0
51,2,0.0
52,2,
53,2,407.0
54,2,0.04
55,2,275.0
56,2,443.0
57,2,151.0
58,2,4374.0
59,2,319.0
60,2,0.0
61,2,145.0
62,2,0.36
63,2,284.0
64,2,61.0
65,2,0.0
66,2,168.0
67,2,9.0
68,2,253.0
69,2,128.0
70,2,8512.0
