nutrient_id,product_id,weight
1,276,
2,276,92.0
3,276,91.0
4,276,225.0
5,276,168.0
6,276,32.0
7,276,0.4
8,276,606.0
9,276,304.0
10,276,3.6
11,276,7.0
12,276,154.0
13,276,1949.0
14,276,79796.0
15,276,20.0
16,276,65.0
17,276,55.0
18,276,606.0
19,276,0.0
20,276,79.0
21,276,1372.0
22,276,127.0
23,276,10.0
24,276,138.0
25,276,101.0
26,276,0.02
27,276,
28,276,283.0
29,276,243.0
30,276,
31,276,
32,276,10.0
33,276,5.0
34,276,12.0
35,276,82.0
36,276,338.0
37,276,922.0
38,276,40.0
39,276,1502.0
40,276,64.0
41,276,10.0
42,276,10.0
43,276,19.0
44,276,199.0
45,276,41.0
46,276,83.0
47,276,102.0
48,276,29.0
49,276,277.0
50,276,14939.0
51,276,10423.0
52,276,
53,276,160.0
54,276,0.03
55,276,137.0
56,276,124.0
57,276,31.0
58,276,14988.0
59,276,129.0
60,276,0.0
61,276,78.0
62,276,1.25
63,276,87.0
64,276,4.0
65,276,372.0
66,276,22.0
67,276,0.0
68,276,52.0
69,276,12.0
70,276,2916.0
