nutrient_id,product_id,weight
1,92,
2,92,266.0
3,92,438.0
4,92,499.0
5,92,305.0
6,92,310.0
7,92,0.0
8,92,3383.0
9,92,1000.0
10,92,4.0
11,92,30.0
12,92,80.0
13,92,0.0
14,92,12300.0
15,92,1204.0
16,92,116.0
17,92,361.0
18,92,942.0
19,92,0.0
20,92,1000.0
21,92,800.0
22,92,205.0
23,92,2.5
24,92,315.0
25,92,11.0
26,92,0.0
27,92,
28,92,327.0
29,92,305.0
30,92,
31,92,
32,92,30.0
33,92,2100.0
34,92,70.0
35,92,95.0
36,92,242.0
37,92,139.0
38,92,1.0
39,92,2517.0
40,92,1596.0
41,92,36.0
42,92,36.0
43,92,223.0
44,92,0.0
45,92,380.0
46,92,2800.0
47,92,3.0
48,92,259.0
49,92,233.0
50,92,469.0
51,92,313.0
52,92,
53,92,283.0
54,92,1.86
55,92,111.0
56,92,216.0
57,92,77.0
58,92,78250.0
59,92,211.0
60,92,7.0
61,92,88.0
62,92,6.52
63,92,10.0
64,92,0.0
65,92,2000.0
66,92,111.0
67,92,0.0
68,92,320.0
69,92,0.0
70,92,5100.0
