nutrient_id,product_id,weight
1,678,
2,678,207.3863636
3,678,266.4772727
4,678,289.7727273
5,678,276.7045455
6,678,68.18181818
7,678,0.0
8,678,1723.295455
9,678,284.0909091
10,678,0.5681818182
11,678,9.659090909
12,678,31.81818182
13,678,0.0
14,678,10292.0
15,678,1232.954545
16,678,112.5
17,678,272.1590909
18,678,1814.886364
19,678,1.636363636
20,678,634.0909091
21,678,17324.06818
22,678,230.6818182
23,678,2.897727273
24,678,69.20454545
25,678,12.95454545
26,678,0.0
27,678,
28,678,408.2954545
29,678,169.8863636
30,678,
31,678,
32,678,17.04545455
33,678,343.1818182
34,678,88.63636364
35,678,89.20454545
36,678,3822.25
37,678,11449.06818
38,678,0.5681818182
39,678,2352.045455
40,678,2812.5
41,678,126.1818182
42,678,158.0909091
43,678,504.1818182
44,678,0.0
45,678,48.29545455
46,678,4034.090909
47,678,1.704545455
48,678,662.2727273
49,678,673.8636364
50,678,23275.0
51,678,23073.86364
52,678,
53,678,301.1363636
54,678,1.775227273
55,678,177.2727273
56,678,171.5909091
57,678,59.09090909
58,678,62090.47727
59,678,272.1590909
60,678,0.0
61,678,53.52272727
62,678,5.176363636
63,678,54.18181818
64,678,46.22727273
65,678,1879.545455
66,678,118.1818182
67,678,13.5
68,678,904.5454545
69,678,152.5909091
70,678,5974.090909
