nutrient_id,product_id,weight
1,357,
2,357,225.0
3,357,291.0
4,357,366.0
5,357,366.0
6,357,86.0
7,357,0.0
8,357,2100.0
9,357,690.0
10,357,3.0
11,357,22.0
12,357,60.0
13,357,1.0
14,357,36897.0
15,357,1440.0
16,357,169.0
17,357,272.0
18,357,2955.0
19,357,12.0
20,357,700.0
21,357,1199.0
22,357,357.0
23,357,5.8
24,357,132.0
25,357,58.0
26,357,0.02
27,357,
28,357,554.0
29,357,188.0
30,357,
31,357,
32,357,24.0
33,357,600.0
34,357,220.0
35,357,122.0
36,357,264.0
37,357,301.0
38,357,540.0
39,357,3117.0
40,357,1750.0
41,357,29.0
42,357,53.0
43,357,366.0
44,357,41.0
45,357,17.0
46,357,3190.0
47,357,742.0
48,357,423.0
49,357,901.0
50,357,1420.0
51,357,1101.0
52,357,
53,357,366.0
54,357,1.41
55,357,197.0
56,357,235.0
57,357,75.0
58,357,48843.0
59,357,394.0
60,357,0.0
61,357,88.0
62,357,4.07
63,357,450.0
64,357,1.0
65,357,670.0
66,357,169.0
67,357,0.0
68,357,400.0
69,357,3.0
70,357,8200.0
