nutrient_id,product_id,weight
1,62,
2,62,364.0
3,62,339.0
4,62,566.0
5,62,325.0
6,62,179.0
7,62,0.0
8,62,2447.0
9,62,530.0
10,62,4.1
11,62,28.0
12,62,92.0
13,62,0.0
14,62,41555.0
15,62,3045.0
16,62,156.0
17,62,386.0
18,62,1868.0
19,62,0.0
20,62,2458.0
21,62,1013.0
22,62,283.0
23,62,3.5
24,62,336.0
25,62,29.0
26,62,0.0
27,62,
28,62,491.0
29,62,269.0
30,62,
31,62,
32,62,64.0
33,62,1867.0
34,62,253.0
35,62,106.0
36,62,111.0
37,62,143.0
38,62,597.0
39,62,2929.0
40,62,5865.0
41,62,62.0
42,62,62.0
43,62,415.0
44,62,106.0
45,62,153.0
46,62,8053.0
47,62,1518.0
48,62,477.0
49,62,759.0
50,62,794.0
51,62,590.0
52,62,
53,62,362.0
54,62,3.34
55,62,170.0
56,62,270.0
57,62,69.0
58,62,39459.0
59,62,320.0
60,62,0.0
61,62,238.0
62,62,3.29
63,62,965.0
64,62,0.0
65,62,1726.0
66,62,131.0
67,62,0.0
68,62,670.0
69,62,1.0
70,62,7235.0
