nutrient_id,product_id,weight
1,443,
2,443,817.0
3,443,430.0
4,443,1451.0
5,443,940.0
6,443,293.0
7,443,0.0
8,443,6454.0
9,443,1109.0
10,443,1.0
11,443,1231.0
12,443,973.0
13,443,75211.0
14,443,15001.0
15,443,2667.0
16,443,88.0
17,443,477.0
18,443,2908.0
19,443,0.0
20,443,16565.0
21,443,3830.0
22,443,430.0
23,443,307.0
24,443,517.0
25,443,1034.0
26,443,0.0
27,443,
28,443,715.0
29,443,333.0
30,443,
31,443,
32,443,741.0
33,443,1231.0
34,443,803.0
35,443,204.0
36,443,667.0
37,443,1693.0
38,443,1354.0
39,443,4829.0
40,443,6224.0
41,443,27.0
42,443,102.0
43,443,218.0
44,443,1367.0
45,443,646.0
46,443,8891.0
47,443,124.0
48,443,320.0
49,443,620.0
50,443,52734.0
51,443,10122.0
52,443,
53,443,388.0
54,443,0.19
55,443,430.0
56,443,333.0
57,443,204.0
58,443,53265.0
59,443,532.0
60,443,0.0
61,443,259.0
62,443,4.44
63,443,75.0
64,443,0.0
65,443,7571.0
66,443,190.0
67,443,48.0
68,443,5354.0
69,443,451.0
70,443,11490.0
