nutrient_id,product_id,weight
1,572,
2,572,
3,572,
4,572,
5,572,
6,572,30.0
7,572,
8,572,1400.0
9,572,
10,572,
11,572,
12,572,150.0
13,572,600.0
14,572,81300.0
15,572,
16,572,
17,572,
18,572,
19,572,
20,572,100.0
21,572,3200.0
22,572,
23,572,
24,572,140.0
25,572,119.0
26,572,
27,572,
28,572,
29,572,
30,572,
31,572,
32,572,14.0
33,572,
34,572,
35,572,
36,572,
37,572,2000.0
38,572,50.0
39,572,
40,572,
41,572,
42,572,
43,572,
44,572,1300.0
45,572,
46,572,0.0
47,572,
48,572,
49,572,
50,572,8500.0
51,572,
52,572,
53,572,
54,572,
55,572,
56,572,
57,572,
58,572,8500.0
59,572,
60,572,
61,572,91.0
62,572,
63,572,
64,572,9.0
65,572,
66,572,
67,572,
68,572,0.0
69,572,22.0
70,572,5000.0
