nutrient_id,product_id,weight
1,265,
2,265,829.0
3,265,764.0
4,265,1556.0
5,265,1499.0
6,265,49.0
7,265,2.0
8,265,6025.0
9,265,906.0
10,265,4.0
11,265,144.0
12,265,654.0
13,265,0.0
14,265,53625.0
15,265,0.0
16,265,680.0
17,265,428.0
18,265,4610.0
19,265,0.0
20,265,163.0
21,265,20000.0
22,265,1416.0
23,265,4.0
24,265,120.0
25,265,619.0
26,265,0.0
27,265,
28,265,2040.0
29,265,1536.0
30,265,
31,265,
32,265,18.0
33,265,30.0
34,265,76.0
35,265,550.0
36,265,6179.0
37,265,12144.0
38,265,673.0
39,265,11801.0
40,265,0.0
41,265,159.0
42,265,159.0
43,265,356.0
44,265,201.0
45,265,272.0
46,265,0.0
47,265,1709.0
48,265,515.0
49,265,2217.0
50,265,0.0
51,265,0.0
52,265,
53,265,1201.0
54,265,0.04
55,265,1006.0
56,265,782.0
57,265,289.0
58,265,0.0
59,265,1118.0
60,265,0.0
61,265,352.0
62,265,0.0
63,265,1037.0
64,265,53.0
65,265,3321.0
66,265,121.0
67,265,0.0
68,265,443.0
69,265,331.0
70,265,22642.0
