nutrient_id,product_id,weight
1,600,
2,600,
3,600,
4,600,
5,600,
6,600,20.0
7,600,
8,600,500.0
9,600,
10,600,
11,600,
12,600,100.0
13,600,300.0
14,600,63400.0
15,600,
16,600,
17,600,
18,600,
19,600,
20,600,300.0
21,600,30000.0
22,600,
23,600,
24,600,95.0
25,600,85.0
26,600,
27,600,
28,600,
29,600,
30,600,
31,600,
32,600,7.0
33,600,
34,600,
35,600,
36,600,
37,600,17900.0
38,600,32.0
39,600,
40,600,
41,600,
42,600,
43,600,
44,600,700.0
45,600,
46,600,0.0
47,600,
48,600,
49,600,
50,600,3100.0
51,600,
52,600,
53,600,
54,600,
55,600,
56,600,
57,600,
58,600,3100.0
59,600,
60,600,
61,600,59.0
62,600,
63,600,
64,600,130.0
65,600,
66,600,
67,600,
68,600,600.0
69,600,255.0
70,600,2300.0
