nutrient_id,product_id,weight
1,146,
2,146,59.0
3,146,46.0
4,146,118.0
5,146,46.0
6,146,15.0
7,146,0.0
8,146,574.0
9,146,174.0
10,146,0.4
11,146,17.0
12,146,44.0
13,146,38002.0
14,146,71497.0
15,146,513.0
16,146,20.0
17,146,46.0
18,146,132.0
19,146,0.0
20,146,696.0
21,146,548.0
22,146,39.0
23,146,1.4
24,146,278.0
25,146,33.0
26,146,0.0
27,146,
28,146,66.0
29,146,66.0
30,146,
31,146,
32,146,21.0
33,146,82.0
34,146,83.0
35,146,13.0
36,146,92.0
37,146,129.0
38,146,3.0
39,146,414.0
40,146,1331.0
41,146,42.0
42,146,42.0
43,146,175.0
44,146,2132.0
45,146,16.0
46,146,3393.0
47,146,8.0
48,146,217.0
49,146,46.0
50,146,7710.0
51,146,173.0
52,146,
53,146,53.0
54,146,1.68
55,146,26.0
56,146,39.0
57,146,13.0
58,146,7934.0
59,146,33.0
60,146,22.0
61,146,27.0
62,146,0.66
63,146,57.0
64,146,0.0
65,146,52.0
66,146,7.0
67,146,0.0
68,146,435.0
69,146,6.0
70,146,870.0
