nutrient_id,product_id,weight
1,25,
2,25,11.0
3,25,37.0
4,25,25.0
5,25,11.0
6,25,20.0
7,25,0.0
8,25,133.0
9,25,704.0
10,25,1.8
11,25,2.0
12,25,22.0
13,25,2640.0
14,25,39683.0
15,25,9.0
16,25,4.0
17,25,7.0
18,25,40.0
19,25,0.0
20,25,99.0
21,25,88.0
22,25,12.0
23,25,0.4
24,25,48.0
25,25,3.0
26,25,0.0
27,25,
28,25,11.0
29,25,39.0
30,25,
31,25,
32,25,4.0
33,25,14.0
34,25,12.0
35,25,4.0
36,25,12.0
37,25,26.0
38,25,0.0
39,25,156.0
40,25,88.0
41,25,19.0
42,25,19.0
43,25,12.0
44,25,44.0
45,25,31.0
46,25,97.0
47,25,0.0
48,25,31.0
49,25,15.0
50,25,3648.0
51,25,1034.0
52,25,
53,25,11.0
54,25,1.19
55,25,7.0
56,25,17.0
57,25,4.0
58,25,3648.0
59,25,9.0
60,25,0.0
61,25,4.0
62,25,0.3
63,25,4.0
64,25,0.0
65,25,37.0
66,25,1.0
67,25,0.0
68,25,31.0
69,25,18.0
70,25,264.0
