nutrient_id,product_id,weight
1,360,
2,360,490.0
3,360,600.0
4,360,660.0
5,360,600.0
6,360,470.0
7,360,0.0
8,360,7500.0
9,360,1200.0
10,360,8.0
11,360,50.0
12,360,170.0
13,360,0.0
14,360,14209.0
15,360,3459.0
16,360,250.0
17,360,630.0
18,360,3750.0
19,360,0.0
20,360,5002.0
21,360,2100.0
22,360,520.0
23,360,2.4
24,360,390.0
25,360,26.0
26,360,0.0
27,360,
28,360,860.0
29,360,350.0
30,360,
31,360,
32,360,130.0
33,360,3525.0
34,360,465.0
35,360,210.0
36,360,245.0
37,360,306.0
38,360,2.0
39,360,5140.0
40,360,7810.0
41,360,60.0
42,360,60.0
43,360,901.0
44,360,0.0
45,360,460.0
46,360,9200.0
47,360,5.0
48,360,961.0
49,360,1570.0
50,360,731.0
51,360,609.0
52,360,
53,360,740.0
54,360,3.14
55,360,370.0
56,360,390.0
57,360,150.0
58,360,60900.0
59,360,590.0
60,360,30.0
61,360,350.0
62,360,5.08
63,360,37.0
64,360,0.0
65,360,3432.0
66,360,250.0
67,360,0.0
68,360,1600.0
69,360,1.0
70,360,12101.0
